"","Interval","TileID","TotalSittingCapacity","TotalStandingCapacity","TotalCapacity"
"5167",1970-01-01 19:00:00,"88a8a06287fffff",575,1332,1907
"5168",1970-01-01 19:00:00,"88a8a06289fffff",245,627,872
"5169",1970-01-01 19:00:00,"88a8a0628bfffff",159,349,508
"5170",1970-01-01 19:00:00,"88a8a06293fffff",300,515,815
"5171",1970-01-01 19:00:00,"88a8a06299fffff",180,309,489
"5172",1970-01-01 19:00:00,"88a8a0629bfffff",300,515,815
"5173",1970-01-01 19:00:00,"88a8a062b5fffff",534,1305,1839
"5174",1970-01-01 19:00:00,"88a8a062bdfffff",522,1183,1705
"5175",1970-01-01 19:00:00,"88a8a062c1fffff",141,328,469
"5176",1970-01-01 19:00:00,"88a8a062c3fffff",194,477,671
"5177",1970-01-01 19:00:00,"88a8a062cbfffff",287,709,996
"5178",1970-01-01 19:00:00,"88a8a062d1fffff",240,412,652
"5179",1970-01-01 19:00:00,"88a8a062d3fffff",360,618,978
"5180",1970-01-01 19:00:00,"88a8a062d9fffff",360,618,978
"5181",1970-01-01 19:00:00,"88a8a06541fffff",120,206,326
"5182",1970-01-01 19:00:00,"88a8a06549fffff",240,412,652
"5183",1970-01-01 19:00:00,"88a8a06705fffff",420,721,1141
"5184",1970-01-01 19:00:00,"88a8a06707fffff",360,618,978
"5185",1970-01-01 19:00:00,"88a8a0670dfffff",240,412,652
"5186",1970-01-01 19:00:00,"88a8a0672bfffff",120,206,326
"5187",1970-01-01 19:00:00,"88a8a06731fffff",300,515,815
"5188",1970-01-01 19:00:00,"88a8a06735fffff",300,515,815
"5189",1970-01-01 19:00:00,"88a8a06739fffff",360,618,978
"5190",1970-01-01 19:00:00,"88a8a0673dfffff",60,103,163
"5191",1970-01-01 19:00:00,"88a8a0674dfffff",180,309,489
"5192",1970-01-01 19:00:00,"88a8a0676bfffff",180,309,489
"5193",1970-01-01 19:00:00,"88a8a06a91fffff",51,150,201
"5194",1970-01-01 19:00:00,"88a8a06e49fffff",201,534,735
"5195",1970-01-01 19:00:00,"88a8a06e4dfffff",258,583,841
"5196",1970-01-01 19:00:00,"88a8a06e69fffff",48,84,132
"5197",1970-01-01 19:00:00,"88a8a06e6dfffff",198,480,678
"5198",1970-01-01 19:00:00,"88a8a06f05fffff",51,150,201
"5199",1970-01-01 19:00:00,"88a8a06f61fffff",51,150,201
"5200",1970-01-01 19:00:00,"88a8a06f63fffff",51,150,201
"5201",1970-01-01 19:00:00,"88a8a070b3fffff",660,1133,1793
"5202",1970-01-01 19:00:00,"88a8a070b7fffff",360,618,978
"5203",1970-01-01 19:00:00,"88a8a0719bfffff",300,515,815
"5204",1970-01-01 19:00:00,"88a8a07441fffff",732,1495,2227
"5205",1970-01-01 19:00:00,"88a8a07445fffff",402,815,1217
"5206",1970-01-01 19:00:00,"88a8a07447fffff",783,1645,2428
"5207",1970-01-01 19:00:00,"88a8a0744bfffff",681,1345,2026
"5208",1970-01-01 19:00:00,"88a8a07461fffff",1017,2183,3200
"5209",1970-01-01 19:00:00,"88a8a07465fffff",804,1630,2434
"5210",1970-01-01 19:00:00,"88a8a07467fffff",113,252,365
"5211",1970-01-01 19:00:00,"88a8a07469fffff",120,206,326
"5212",1970-01-01 19:00:00,"88a8a0746bfffff",975,1986,2961
"5213",1970-01-01 19:00:00,"88a8a07503fffff",60,103,163
"5214",1970-01-01 19:00:00,"88a8a07507fffff",776,1601,2377
"5215",1970-01-01 19:00:00,"88a8a07515fffff",531,974,1505
"5216",1970-01-01 19:00:00,"88a8a0751dfffff",111,253,364
"5217",1970-01-01 19:00:00,"88a8a07521fffff",769,1647,2416
"5218",1970-01-01 19:00:00,"88a8a07525fffff",268,586,854
"5219",1970-01-01 19:00:00,"88a8a0752bfffff",716,1498,2214
"5220",1970-01-01 19:00:00,"88a8a0752dfffff",781,1654,2435
"5221",1970-01-01 19:00:00,"88a8a07531fffff",949,1841,2790
"5222",1970-01-01 19:00:00,"88a8a07533fffff",180,309,489
"5223",1970-01-01 19:00:00,"88a8a07535fffff",358,879,1237
"5224",1970-01-01 19:00:00,"88a8a07537fffff",360,618,978
"5225",1970-01-01 19:00:00,"88a8a07539fffff",961,1848,2809
"5226",1970-01-01 19:00:00,"88a8a0753bfffff",51,150,201
"5227",1970-01-01 19:00:00,"88a8a0753dfffff",272,601,873
"5228",1970-01-01 19:00:00,"88a8a07543fffff",702,1330,2032
"5229",1970-01-01 19:00:00,"88a8a07545fffff",291,562,853
"5230",1970-01-01 19:00:00,"88a8a07547fffff",531,974,1505
"5231",1970-01-01 19:00:00,"88a8a07553fffff",51,150,201
"5232",1970-01-01 19:00:00,"88a8a07557fffff",113,252,365
"5233",1970-01-01 19:00:00,"88a8a07559fffff",693,1377,2070
"5234",1970-01-01 19:00:00,"88a8a0755bfffff",164,402,566
"5235",1970-01-01 19:00:00,"88a8a0755dfffff",651,1180,1831
"5236",1970-01-01 19:00:00,"88a8a07561fffff",910,1813,2723
"5237",1970-01-01 19:00:00,"88a8a07565fffff",60,103,163
"5238",1970-01-01 19:00:00,"88a8a07567fffff",850,1710,2560
"5239",1970-01-01 19:00:00,"88a8a07569fffff",591,1077,1668
"5240",1970-01-01 19:00:00,"88a8a0756bfffff",291,562,853
"5241",1970-01-01 19:00:00,"88a8a0756dfffff",1115,2097,3212
"5242",1970-01-01 19:00:00,"88a8a07633fffff",827,1841,2668
"5243",1970-01-01 19:00:00,"88a8a07637fffff",612,1289,1901
"5244",1970-01-01 19:00:00,"88a8a076c7fffff",330,680,1010
"5245",1970-01-01 19:00:00,"88a8a076d1fffff",353,664,1017
"5246",1970-01-01 19:00:00,"88a8a076d3fffff",767,1623,2390
"5247",1970-01-01 19:00:00,"88a8a076d5fffff",515,1067,1582
"5248",1970-01-01 19:00:00,"88a8a076d7fffff",317,737,1054
"5249",1970-01-01 19:00:00,"88a8a076e9fffff",501,1036,1537
"5250",1970-01-01 19:00:00,"88a8a076ebfffff",324,806,1130
"5251",1970-01-01 19:00:00,"88a8a076edfffff",612,1289,1901
"5252",1970-01-01 19:30:00,"88a8a02801fffff",84,210,294
"5253",1970-01-01 19:30:00,"88a8a02805fffff",84,210,294
"5254",1970-01-01 19:30:00,"88a8a02809fffff",51,150,201
"5255",1970-01-01 19:30:00,"88a8a0280bfffff",33,60,93
"5256",1970-01-01 19:30:00,"88a8a02829fffff",84,210,294
"5257",1970-01-01 19:30:00,"88a8a0282dfffff",84,210,294
"5258",1970-01-01 19:30:00,"88a8a02853fffff",33,60,93
"5259",1970-01-01 19:30:00,"88a8a02857fffff",33,60,93
"5260",1970-01-01 19:30:00,"88a8a0291dfffff",51,150,201
"5261",1970-01-01 19:30:00,"88a8a02953fffff",84,210,294
"5262",1970-01-01 19:30:00,"88a8a02957fffff",51,150,201
"5263",1970-01-01 19:30:00,"88a8a02a01fffff",312,774,1086
"5264",1970-01-01 19:30:00,"88a8a02a05fffff",321,727,1048
"5265",1970-01-01 19:30:00,"88a8a02a0bfffff",60,103,163
"5266",1970-01-01 19:30:00,"88a8a02a11fffff",219,427,646
"5267",1970-01-01 19:30:00,"88a8a02a13fffff",168,277,445
"5268",1970-01-01 19:30:00,"88a8a02a19fffff",272,576,848
"5269",1970-01-01 19:30:00,"88a8a02a1dfffff",51,150,201
"5270",1970-01-01 19:30:00,"88a8a02a57fffff",101,220,321
"5271",1970-01-01 19:30:00,"88a8a02a61fffff",51,150,201
"5272",1970-01-01 19:30:00,"88a8a02a63fffff",273,656,929
"5273",1970-01-01 19:30:00,"88a8a02a69fffff",375,841,1216
"5274",1970-01-01 19:30:00,"88a8a02a6bfffff",111,253,364
"5275",1970-01-01 19:30:00,"88a8a02a6dfffff",60,103,163
"5276",1970-01-01 19:30:00,"88a8a02a89fffff",207,445,652
"5277",1970-01-01 19:30:00,"88a8a02a8bfffff",152,395,547
"5278",1970-01-01 19:30:00,"88a8a02a9dfffff",152,395,547
"5279",1970-01-01 19:30:00,"88a8a02aadfffff",33,60,93
"5280",1970-01-01 19:30:00,"88a8a02ac5fffff",159,324,483
"5281",1970-01-01 19:30:00,"88a8a02ac7fffff",315,619,934
"5282",1970-01-01 19:30:00,"88a8a02ae3fffff",33,60,93
"5283",1970-01-01 19:30:00,"88a8a02ae7fffff",33,60,93
"5284",1970-01-01 19:30:00,"88a8a02aebfffff",144,263,407
"5285",1970-01-01 19:30:00,"88a8a03987fffff",263,623,886
"5286",1970-01-01 19:30:00,"88a8a03995fffff",351,665,1016
"5287",1970-01-01 19:30:00,"88a8a03997fffff",546,1197,1743
"5288",1970-01-01 19:30:00,"88a8a039a1fffff",590,1393,1983
"5289",1970-01-01 19:30:00,"88a8a039abfffff",770,1702,2472
"5290",1970-01-01 19:30:00,"88a8a039adfffff",661,1448,2109
"5291",1970-01-01 19:30:00,"88a8a039b9fffff",578,1361,1939
"5292",1970-01-01 19:30:00,"88a8a039bbfffff",641,1428,2069
"5293",1970-01-01 19:30:00,"88a8a039bdfffff",342,712,1054
"5294",1970-01-01 19:30:00,"88a8a06085fffff",350,748,1098
"5295",1970-01-01 19:30:00,"88a8a0608dfffff",563,1313,1876
"5296",1970-01-01 19:30:00,"88a8a060a3fffff",312,787,1099
"5297",1970-01-01 19:30:00,"88a8a060abfffff",263,636,899
"5298",1970-01-01 19:30:00,"88a8a060c1fffff",120,206,326
"5299",1970-01-01 19:30:00,"88a8a060c3fffff",517,1228,1745
"5300",1970-01-01 19:30:00,"88a8a060c7fffff",566,1379,1945
"5301",1970-01-01 19:30:00,"88a8a060cbfffff",520,1282,1802
"5302",1970-01-01 19:30:00,"88a8a06193fffff",264,703,967
"5303",1970-01-01 19:30:00,"88a8a06197fffff",264,703,967
"5304",1970-01-01 19:30:00,"88a8a0619bfffff",102,300,402
"5305",1970-01-01 19:30:00,"88a8a061a1fffff",201,546,747
"5306",1970-01-01 19:30:00,"88a8a061a3fffff",201,546,747
"5307",1970-01-01 19:30:00,"88a8a061a5fffff",201,546,747
"5308",1970-01-01 19:30:00,"88a8a061b1fffff",153,450,603
"5309",1970-01-01 19:30:00,"88a8a061b3fffff",204,600,804
"5310",1970-01-01 19:30:00,"88a8a061b5fffff",195,532,727
"5311",1970-01-01 19:30:00,"88a8a061b7fffff",255,750,1005
"5312",1970-01-01 19:30:00,"88a8a06249fffff",300,515,815
"5313",1970-01-01 19:30:00,"88a8a0624bfffff",360,618,978
"5314",1970-01-01 19:30:00,"88a8a0624dfffff",180,309,489
"5315",1970-01-01 19:30:00,"88a8a06281fffff",257,634,891
"5316",1970-01-01 19:30:00,"88a8a06283fffff",470,1187,1657
"5317",1970-01-01 19:30:00,"88a8a06287fffff",368,887,1255
"5318",1970-01-01 19:30:00,"88a8a06289fffff",578,1386,1964
"5319",1970-01-01 19:30:00,"88a8a0628bfffff",120,206,326
"5320",1970-01-01 19:30:00,"88a8a06293fffff",60,103,163
"5321",1970-01-01 19:30:00,"88a8a06299fffff",240,412,652
"5322",1970-01-01 19:30:00,"88a8a0629bfffff",180,309,489
"5323",1970-01-01 19:30:00,"88a8a062b5fffff",520,1282,1802
"5324",1970-01-01 19:30:00,"88a8a062bdfffff",514,1383,1897
"5325",1970-01-01 19:30:00,"88a8a062c1fffff",416,983,1399
"5326",1970-01-01 19:30:00,"88a8a062c3fffff",425,1051,1476
"5327",1970-01-01 19:30:00,"88a8a062cbfffff",425,1051,1476
"5328",1970-01-01 19:30:00,"88a8a062d1fffff",300,515,815
"5329",1970-01-01 19:30:00,"88a8a062d3fffff",180,309,489
"5330",1970-01-01 19:30:00,"88a8a062d9fffff",360,618,978
"5331",1970-01-01 19:30:00,"88a8a06541fffff",180,309,489
"5332",1970-01-01 19:30:00,"88a8a06549fffff",300,515,815
"5333",1970-01-01 19:30:00,"88a8a06705fffff",300,515,815
"5334",1970-01-01 19:30:00,"88a8a06707fffff",180,309,489
"5335",1970-01-01 19:30:00,"88a8a0670dfffff",60,103,163
"5336",1970-01-01 19:30:00,"88a8a0672bfffff",120,206,326
"5337",1970-01-01 19:30:00,"88a8a06731fffff",300,515,815
"5338",1970-01-01 19:30:00,"88a8a06735fffff",300,515,815
"5339",1970-01-01 19:30:00,"88a8a06739fffff",300,515,815
"5340",1970-01-01 19:30:00,"88a8a0673dfffff",120,206,326
"5341",1970-01-01 19:30:00,"88a8a0674dfffff",120,206,326
"5342",1970-01-01 19:30:00,"88a8a0676bfffff",180,309,489
"5343",1970-01-01 19:30:00,"88a8a06a9bfffff",0,0,0
"5344",1970-01-01 19:30:00,"88a8a06e49fffff",162,403,565
"5345",1970-01-01 19:30:00,"88a8a06e4dfffff",264,703,967
"5346",1970-01-01 19:30:00,"88a8a06e69fffff",51,150,201
"5347",1970-01-01 19:30:00,"88a8a06e6dfffff",264,703,967
"5348",1970-01-01 19:30:00,"88a8a06f61fffff",51,150,201
"5349",1970-01-01 19:30:00,"88a8a06f63fffff",51,150,201
"5350",1970-01-01 19:30:00,"88a8a06f67fffff",51,150,201
"5351",1970-01-01 19:30:00,"88a8a070b3fffff",240,412,652
"5352",1970-01-01 19:30:00,"88a8a070b7fffff",360,618,978
"5353",1970-01-01 19:30:00,"88a8a0719bfffff",120,206,326
"5354",1970-01-01 19:30:00,"88a8a07441fffff",693,1377,2070
"5355",1970-01-01 19:30:00,"88a8a07445fffff",291,562,853
"5356",1970-01-01 19:30:00,"88a8a07447fffff",462,918,1380
"5357",1970-01-01 19:30:00,"88a8a0744bfffff",693,1377,2070
"5358",1970-01-01 19:30:00,"88a8a07461fffff",1041,1988,3029
"5359",1970-01-01 19:30:00,"88a8a07465fffff",813,1583,2396
"5360",1970-01-01 19:30:00,"88a8a07467fffff",111,253,364
"5361",1970-01-01 19:30:00,"88a8a07469fffff",111,253,364
"5362",1970-01-01 19:30:00,"88a8a0746bfffff",771,1386,2157
"5363",1970-01-01 19:30:00,"88a8a07503fffff",60,103,163
"5364",1970-01-01 19:30:00,"88a8a07507fffff",675,1356,2031
"5365",1970-01-01 19:30:00,"88a8a07509fffff",0,0,0
"5366",1970-01-01 19:30:00,"88a8a07515fffff",639,1173,1812
"5367",1970-01-01 19:30:00,"88a8a0751dfffff",279,555,834
"5368",1970-01-01 19:30:00,"88a8a07521fffff",876,1787,2663
"5369",1970-01-01 19:30:00,"88a8a07525fffff",504,1000,1504
"5370",1970-01-01 19:30:00,"88a8a0752bfffff",936,1890,2826
"5371",1970-01-01 19:30:00,"88a8a0752dfffff",876,1787,2663
"5372",1970-01-01 19:30:00,"88a8a07531fffff",1065,2279,3344
"5373",1970-01-01 19:30:00,"88a8a07533fffff",240,412,652
"5374",1970-01-01 19:30:00,"88a8a07535fffff",483,1155,1638
"5375",1970-01-01 19:30:00,"88a8a07537fffff",360,618,978
"5376",1970-01-01 19:30:00,"88a8a07539fffff",1023,2082,3105
"5377",1970-01-01 19:30:00,"88a8a0753bfffff",240,412,652
"5378",1970-01-01 19:30:00,"88a8a0753dfffff",501,1061,1562
"5379",1970-01-01 19:30:00,"88a8a07543fffff",531,974,1505
"5380",1970-01-01 19:30:00,"88a8a07545fffff",180,309,489
"5381",1970-01-01 19:30:00,"88a8a07547fffff",411,768,1179
"5382",1970-01-01 19:30:00,"88a8a07553fffff",168,302,470
"5383",1970-01-01 19:30:00,"88a8a07557fffff",219,452,671
"5384",1970-01-01 19:30:00,"88a8a07559fffff",651,1180,1831
"5385",1970-01-01 19:30:00,"88a8a0755bfffff",219,452,671
"5386",1970-01-01 19:30:00,"88a8a0755dfffff",651,1180,1831
"5387",1970-01-01 19:30:00,"88a8a07561fffff",657,1335,1992
"5388",1970-01-01 19:30:00,"88a8a07565fffff",153,450,603
"5389",1970-01-01 19:30:00,"88a8a07567fffff",774,1487,2261
"5390",1970-01-01 19:30:00,"88a8a07569fffff",471,871,1342
"5391",1970-01-01 19:30:00,"88a8a0756bfffff",300,515,815
"5392",1970-01-01 19:30:00,"88a8a0756dfffff",783,1555,2338
"5393",1970-01-01 19:30:00,"88a8a07633fffff",504,1115,1619
"5394",1970-01-01 19:30:00,"88a8a07637fffff",444,1012,1456
"5395",1970-01-01 19:30:00,"88a8a076c7fffff",344,711,1055
"5396",1970-01-01 19:30:00,"88a8a076d1fffff",284,608,892
"5397",1970-01-01 19:30:00,"88a8a076d3fffff",608,1299,1907
"5398",1970-01-01 19:30:00,"88a8a076d5fffff",497,1046,1543
"5399",1970-01-01 19:30:00,"88a8a076d7fffff",264,588,852
"5400",1970-01-01 19:30:00,"88a8a076e9fffff",557,1264,1821
"5401",1970-01-01 19:30:00,"88a8a076ebfffff",335,758,1093
"5402",1970-01-01 19:30:00,"88a8a076edfffff",455,964,1419
"5403",1970-01-01 20:00:00,"88a8a02801fffff",285,756,1041
"5404",1970-01-01 20:00:00,"88a8a02805fffff",132,306,438
"5405",1970-01-01 20:00:00,"88a8a02809fffff",195,532,727
"5406",1970-01-01 20:00:00,"88a8a0280bfffff",81,156,237
"5407",1970-01-01 20:00:00,"88a8a02825fffff",84,210,294
"5408",1970-01-01 20:00:00,"88a8a02829fffff",132,306,438
"5409",1970-01-01 20:00:00,"88a8a0282dfffff",132,306,438
"5410",1970-01-01 20:00:00,"88a8a02853fffff",99,246,345
"5411",1970-01-01 20:00:00,"88a8a02857fffff",132,306,438
"5412",1970-01-01 20:00:00,"88a8a02919fffff",84,210,294
"5413",1970-01-01 20:00:00,"88a8a0291dfffff",81,156,237
"5414",1970-01-01 20:00:00,"88a8a02953fffff",48,96,144
"5415",1970-01-01 20:00:00,"88a8a02957fffff",114,216,330
"5416",1970-01-01 20:00:00,"88a8a02a01fffff",162,403,565
"5417",1970-01-01 20:00:00,"88a8a02a05fffff",162,403,565
"5418",1970-01-01 20:00:00,"88a8a02a0dfffff",60,103,163
"5419",1970-01-01 20:00:00,"88a8a02a13fffff",60,103,163
"5420",1970-01-01 20:00:00,"88a8a02a57fffff",51,150,201
"5421",1970-01-01 20:00:00,"88a8a02a61fffff",60,103,163
"5422",1970-01-01 20:00:00,"88a8a02a63fffff",171,356,527
"5423",1970-01-01 20:00:00,"88a8a02a69fffff",111,253,364
"5424",1970-01-01 20:00:00,"88a8a02a89fffff",233,458,691
"5425",1970-01-01 20:00:00,"88a8a02a8bfffff",113,252,365
"5426",1970-01-01 20:00:00,"88a8a02a9dfffff",60,103,163
"5427",1970-01-01 20:00:00,"88a8a02aadfffff",150,396,546
"5428",1970-01-01 20:00:00,"88a8a02ac5fffff",180,309,489
"5429",1970-01-01 20:00:00,"88a8a02ac7fffff",284,608,892
"5430",1970-01-01 20:00:00,"88a8a02ad1fffff",0,0,0
"5431",1970-01-01 20:00:00,"88a8a02ad3fffff",0,0,0
"5432",1970-01-01 20:00:00,"88a8a02ad7fffff",0,0,0
"5433",1970-01-01 20:00:00,"88a8a02adbfffff",0,0,0
"5434",1970-01-01 20:00:00,"88a8a02ae3fffff",150,396,546
"5435",1970-01-01 20:00:00,"88a8a02ae7fffff",150,396,546
"5436",1970-01-01 20:00:00,"88a8a02aebfffff",102,300,402
"5437",1970-01-01 20:00:00,"88a8a03987fffff",402,815,1217
"5438",1970-01-01 20:00:00,"88a8a03995fffff",233,458,691
"5439",1970-01-01 20:00:00,"88a8a03997fffff",60,103,163
"5440",1970-01-01 20:00:00,"88a8a039a1fffff",563,1138,1701
"5441",1970-01-01 20:00:00,"88a8a039abfffff",572,1091,1663
"5442",1970-01-01 20:00:00,"88a8a039adfffff",623,1241,1864
"5443",1970-01-01 20:00:00,"88a8a039b9fffff",635,1273,1908
"5444",1970-01-01 20:00:00,"88a8a039bbfffff",522,1021,1543
"5445",1970-01-01 20:00:00,"88a8a039bdfffff",279,530,809
"5446",1970-01-01 20:00:00,"88a8a06081fffff",42,82,124
"5447",1970-01-01 20:00:00,"88a8a06085fffff",561,1420,1981
"5448",1970-01-01 20:00:00,"88a8a0608dfffff",561,1305,1866
"5449",1970-01-01 20:00:00,"88a8a060a3fffff",345,916,1261
"5450",1970-01-01 20:00:00,"88a8a060a7fffff",42,82,124
"5451",1970-01-01 20:00:00,"88a8a060abfffff",396,1066,1462
"5452",1970-01-01 20:00:00,"88a8a060c1fffff",93,232,325
"5453",1970-01-01 20:00:00,"88a8a060c3fffff",366,888,1254
"5454",1970-01-01 20:00:00,"88a8a060c7fffff",324,806,1130
"5455",1970-01-01 20:00:00,"88a8a060cbfffff",363,834,1197
"5456",1970-01-01 20:00:00,"88a8a06193fffff",396,1066,1462
"5457",1970-01-01 20:00:00,"88a8a06197fffff",297,832,1129
"5458",1970-01-01 20:00:00,"88a8a0619bfffff",243,616,859
"5459",1970-01-01 20:00:00,"88a8a061a1fffff",102,300,402
"5460",1970-01-01 20:00:00,"88a8a061a3fffff",201,534,735
"5461",1970-01-01 20:00:00,"88a8a061a5fffff",153,450,603
"5462",1970-01-01 20:00:00,"88a8a061b1fffff",153,450,603
"5463",1970-01-01 20:00:00,"88a8a061b3fffff",347,915,1262
"5464",1970-01-01 20:00:00,"88a8a061b5fffff",396,1066,1462
"5465",1970-01-01 20:00:00,"88a8a061b7fffff",356,983,1339
"5466",1970-01-01 20:00:00,"88a8a06249fffff",522,1021,1543
"5467",1970-01-01 20:00:00,"88a8a0624bfffff",582,1124,1706
"5468",1970-01-01 20:00:00,"88a8a0624dfffff",642,1227,1869
"5469",1970-01-01 20:00:00,"88a8a06281fffff",141,328,469
"5470",1970-01-01 20:00:00,"88a8a06283fffff",411,930,1341
"5471",1970-01-01 20:00:00,"88a8a06287fffff",351,827,1178
"5472",1970-01-01 20:00:00,"88a8a06289fffff",417,829,1246
"5473",1970-01-01 20:00:00,"88a8a0628bfffff",198,492,690
"5474",1970-01-01 20:00:00,"88a8a06293fffff",120,206,326
"5475",1970-01-01 20:00:00,"88a8a06299fffff",180,309,489
"5476",1970-01-01 20:00:00,"88a8a0629bfffff",120,206,326
"5477",1970-01-01 20:00:00,"88a8a062b5fffff",363,834,1197
"5478",1970-01-01 20:00:00,"88a8a062bdfffff",423,937,1360
"5479",1970-01-01 20:00:00,"88a8a062c1fffff",108,199,307
"5480",1970-01-01 20:00:00,"88a8a062c3fffff",375,747,1122
"5481",1970-01-01 20:00:00,"88a8a062cbfffff",375,747,1122
"5482",1970-01-01 20:00:00,"88a8a062d1fffff",240,412,652
"5483",1970-01-01 20:00:00,"88a8a062d3fffff",180,309,489
"5484",1970-01-01 20:00:00,"88a8a062d9fffff",300,515,815
"5485",1970-01-01 20:00:00,"88a8a06541fffff",240,412,652
"5486",1970-01-01 20:00:00,"88a8a06549fffff",360,618,978
"5487",1970-01-01 20:00:00,"88a8a06705fffff",360,618,978
"5488",1970-01-01 20:00:00,"88a8a06707fffff",240,412,652
"5489",1970-01-01 20:00:00,"88a8a0670dfffff",240,412,652
"5490",1970-01-01 20:00:00,"88a8a0672bfffff",180,309,489
"5491",1970-01-01 20:00:00,"88a8a06731fffff",240,412,652
"5492",1970-01-01 20:00:00,"88a8a06735fffff",300,515,815
"5493",1970-01-01 20:00:00,"88a8a06739fffff",240,412,652
"5494",1970-01-01 20:00:00,"88a8a0674dfffff",180,309,489
"5495",1970-01-01 20:00:00,"88a8a0676bfffff",300,515,815
"5496",1970-01-01 20:00:00,"88a8a06a91fffff",51,150,201
"5497",1970-01-01 20:00:00,"88a8a06a9bfffff",51,150,201
"5498",1970-01-01 20:00:00,"88a8a06e49fffff",252,684,936
"5499",1970-01-01 20:00:00,"88a8a06e4dfffff",345,916,1261
"5500",1970-01-01 20:00:00,"88a8a06e69fffff",51,150,201
"5501",1970-01-01 20:00:00,"88a8a06e6dfffff",398,1065,1463
"5502",1970-01-01 20:00:00,"88a8a06f05fffff",51,150,201
"5503",1970-01-01 20:00:00,"88a8a06f61fffff",51,150,201
"5504",1970-01-01 20:00:00,"88a8a06f63fffff",102,300,402
"5505",1970-01-01 20:00:00,"88a8a06f67fffff",51,150,201
"5506",1970-01-01 20:00:00,"88a8a06f69fffff",51,150,201
"5507",1970-01-01 20:00:00,"88a8a070b3fffff",702,1330,2032
"5508",1970-01-01 20:00:00,"88a8a070b7fffff",582,1124,1706
"5509",1970-01-01 20:00:00,"88a8a0719bfffff",411,768,1179
"5510",1970-01-01 20:00:00,"88a8a07441fffff",653,1406,2059
"5511",1970-01-01 20:00:00,"88a8a07445fffff",494,1082,1576
"5512",1970-01-01 20:00:00,"88a8a07447fffff",212,473,685
"5513",1970-01-01 20:00:00,"88a8a0744bfffff",605,1335,1940
"5514",1970-01-01 20:00:00,"88a8a07461fffff",1025,2056,3081
"5515",1970-01-01 20:00:00,"88a8a07465fffff",794,1482,2276
"5516",1970-01-01 20:00:00,"88a8a07467fffff",120,206,326
"5517",1970-01-01 20:00:00,"88a8a07469fffff",180,309,489
"5518",1970-01-01 20:00:00,"88a8a0746bfffff",953,1921,2874
"5519",1970-01-01 20:00:00,"88a8a07503fffff",180,309,489
"5520",1970-01-01 20:00:00,"88a8a07507fffff",687,1269,1956
"5521",1970-01-01 20:00:00,"88a8a07515fffff",420,721,1141
"5522",1970-01-01 20:00:00,"88a8a0751dfffff",120,206,326
"5523",1970-01-01 20:00:00,"88a8a07521fffff",756,1325,2081
"5524",1970-01-01 20:00:00,"88a8a07525fffff",276,501,777
"5525",1970-01-01 20:00:00,"88a8a0752bfffff",756,1325,2081
"5526",1970-01-01 20:00:00,"88a8a0752dfffff",687,1269,1956
"5527",1970-01-01 20:00:00,"88a8a07531fffff",1086,2030,3116
"5528",1970-01-01 20:00:00,"88a8a07533fffff",240,412,652
"5529",1970-01-01 20:00:00,"88a8a07535fffff",327,651,978
"5530",1970-01-01 20:00:00,"88a8a07537fffff",360,618,978
"5531",1970-01-01 20:00:00,"88a8a07539fffff",609,1145,1754
"5532",1970-01-01 20:00:00,"88a8a0753bfffff",60,103,163
"5533",1970-01-01 20:00:00,"88a8a0753dfffff",450,796,1246
"5534",1970-01-01 20:00:00,"88a8a07543fffff",575,1170,1745
"5535",1970-01-01 20:00:00,"88a8a07545fffff",524,1020,1544
"5536",1970-01-01 20:00:00,"88a8a07547fffff",755,1479,2234
"5537",1970-01-01 20:00:00,"88a8a07553fffff",180,309,489
"5538",1970-01-01 20:00:00,"88a8a07557fffff",180,309,489
"5539",1970-01-01 20:00:00,"88a8a07559fffff",695,1376,2071
"5540",1970-01-01 20:00:00,"88a8a0755bfffff",231,459,690
"5541",1970-01-01 20:00:00,"88a8a0755dfffff",755,1479,2234
"5542",1970-01-01 20:00:00,"88a8a07561fffff",627,1166,1793
"5543",1970-01-01 20:00:00,"88a8a07565fffff",180,309,489
"5544",1970-01-01 20:00:00,"88a8a07567fffff",687,1269,1956
"5545",1970-01-01 20:00:00,"88a8a07569fffff",815,1582,2397
"5546",1970-01-01 20:00:00,"88a8a0756bfffff",575,1170,1745
"5547",1970-01-01 20:00:00,"88a8a0756dfffff",1208,2329,3537
"5548",1970-01-01 20:00:00,"88a8a07633fffff",561,1139,1700
"5549",1970-01-01 20:00:00,"88a8a07637fffff",506,1114,1620
"5550",1970-01-01 20:00:00,"88a8a076c7fffff",162,403,565
"5551",1970-01-01 20:00:00,"88a8a076d1fffff",351,665,1016
"5552",1970-01-01 20:00:00,"88a8a076d3fffff",519,942,1461
"5553",1970-01-01 20:00:00,"88a8a076d5fffff",381,715,1096
"5554",1970-01-01 20:00:00,"88a8a076d7fffff",108,174,282
"5555",1970-01-01 20:00:00,"88a8a076e9fffff",222,506,728
"5556",1970-01-01 20:00:00,"88a8a076ebfffff",162,403,565
"5557",1970-01-01 20:00:00,"88a8a076edfffff",282,609,891
"5558",1970-01-01 20:30:00,"88a8a02801fffff",99,246,345
"5559",1970-01-01 20:30:00,"88a8a02805fffff",99,246,345
"5560",1970-01-01 20:30:00,"88a8a02809fffff",0,0,0
